,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
2475,2475,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:37,530,,"Never thought I’d say this but I miss driving, being in traffic with the radio on full blast! #lockdown #mydubai #uae @ Dubai, United Arab Emirates  https://www.instagram.com/p/B-2XhVFp6BZ/?igshid=1nti4awll1np6 …","['#lockdown', '#mydubai', '#uae']",[],27115305,27115305,pritam212,Preetam Savio,6,23,https://twitter.com/pritam212/status/1249036292702253056,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '27115305', 'username': 'pritam212'}]",,,,,never   thought   say   miss   drive   traffic   radio   full   blast   lockdown   mydubai   uae   dubai   unit   arab   emir   http   ww   instagram      p   b   xhvfpbz   igshid   ntiawllnp  ,0
2476,2476,1.24904E+18,1.24885E+18,1.58663E+12,11-04-2020 23:37,530,,"Major, recent studies suggest that #Coronavirus  may take some time up to 29 days to incubate. Therefore  it is imperative to extend the lockdown for another 2 weeks atleast.
#ExtendTheLockdown pic.twitter.com/Z0yFIjg4gn","['#coronavirus', '#extendthelockdown']",[],7.05763E+17,7.05763E+17,prashantdutt6,प्रशान्त दत्त,6,23,https://twitter.com/prashantdutt6/status/1249036265581760514,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '705762522880561152', 'username': 'prashantdutt6'}, {'user_id': '758859344561569792', 'username': 'majorgauravarya'}]",,,,,major   recent   studi   suggest   coronaviru   may   take   time   day   incub   therefor   imper   extend   lockdown   anoth   week   atleast   extendthelockdown      twitter      zyfijggn  ,-1
2477,2477,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:36,530,,"I will be coming with some interesting ""Taekwondo ""(which is the only martial art their in Olympics ) Drills.

I will be sharing some beginner & medium level fitness & kicking drills during this quarantine period.

I wish it will be useful for you all ! 

@HiHyderabad @ramsayz pic.twitter.com/yp5U93bYtf",[],[],9.45515E+17,9.45515E+17,DeepakTKD999,Deepakpatel.bs,6,23,https://twitter.com/DeepakTKD999/status/1249036216873283584,FALSE,6,2,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '945514895885328384', 'username': 'DeepakTKD999'}, {'user_id': '243216752', 'username': 'HiHyderabad'}, {'user_id': '147975612', 'username': 'ramsayz'}]",,,,,e   interest   taekwondo   martial   art   olymp   drill   share   beginn   medium   level   fit   kick   drill   quarantin   period   wish   use      twitter      ypubytf  ,-1
2478,2478,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:36,530,,"Seeing as we can’t and won’t go out and enjoy the sunshine (sadly), bank holiday baking some salted brownie cookies it is!
.
.
.
.
.
.
.
.
.
.
#glutenfree #saltedbrowniecookies #baking #bankholiday #lockdown #uk…  https://www.instagram.com/p/B-2ZwA0jwB2/?igshid=19m848kdf1itk …","['#glutenfree', '#saltedbrowniecookies', '#baking', '#bankholiday', '#lockdown', '#uk']",[],109356605,109356605,EllieRose_xo,Ellie-Rose,6,23,https://twitter.com/EllieRose_xo/status/1249036173881815040,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '109356605', 'username': 'EllieRose_xo'}]",,,,,see   go   enjoy   sunshin   sadli   bank   holiday   bake   salt   browni   cooki   glutenfre   saltedbrowniecooki   bake   bankholiday   lockdown   uk   http   ww   instagram      p   b   zwajwb   igshid   mkdfitk  ,0
2479,2479,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:36,530,,"#Bihar: Number of positive cases of #Coronavirus has gone up to 64 with reporting of four more cases today.

#IndiaFightsCorona","['#bihar', '#coronavirus', '#indiafightscorona']",[],9.54711E+17,9.54711E+17,vishalsingh_IND,Vishal Singh,6,23,https://twitter.com/vishalsingh_IND/status/1249036168177451008,FALSE,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '954710848311738369', 'username': 'vishalsingh_IND'}]",,,,,bihar   number   posit   case   coronaviru   gone   report   four   case   today   indiafightscorona  ,-1
2480,2480,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:36,530,,"Few Lines on #COVID-19 
Written & Composed by- JIYA SHARMA @jiyakunal(Biwi Meri).
UNDESIROUS : CORONA VIRUS
Now We Have a Story for Generations, to tell..
I Wish the WORLD Soon Gets Over this CHRONIC  PAIN, People Learn From This a Lesson & START to LIVE Again. 🙏🏼
#HARHARMAHADEV pic.twitter.com/qVCFVbo3mc","['#covid', '#harharmahadev']",[],131608172,131608172,kunalsajan,kunal sajan sharma,6,23,https://twitter.com/kunalsajan/status/1249036079446949889,FALSE,0,0,3,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '131608172', 'username': 'kunalsajan'}, {'user_id': '539013534', 'username': 'jiyakunal'}]",,,,,line   covid   written   pos   jiya   sharma   meri   undesir   corona   viru   stori   gener   tell   wish   world   soon   get   chronic   pain   peopl   learn   lesson   start   live   harharmahadev      twitter      qvcfvbomc  ,-1
2481,2481,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:35,530,,"Sweet for Black Saturday Night! #food #foodporn #sweet #pinoyfoodie #greentea #quarantine #lockdown2020 #blogger #stayathome #dubai #uae @ Al Hamriya, Dubai  https://www.instagram.com/p/B-2ZpbhJ4CA/?igshid=aun43isbtn7r …","['#food', '#foodporn', '#sweet', '#pinoyfoodie', '#greentea', '#quarantine', '#lockdown2020', '#blogger', '#stayathome', '#dubai', '#uae']",[],1903715430,1903715430,darkfonzy17,Marcfhonzi,6,23,https://twitter.com/darkfonzy17/status/1249035948211363845,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1903715430', 'username': 'darkfonzy17'}]",,,,,sweet   black   saturday   night   food   foodporn   sweet   pinoyfoodi   greentea   quarantin   lockdown   blogger   stayathom   dubai   uae   al   hamriya   dubai   http   ww   instagram      p   b   zpbhjca   igshid   aunisbtnr  ,1
2482,2482,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:35,530,,The world is having online examinations and HKU is insisting on a written 4 days exam amidst this pandemic. #جميل_جداً,['#جميل_جداً'],[],237648226,237648226,Maisalmutawa,ميس المطوع,6,23,https://twitter.com/Maisalmutawa/status/1249035920541732864,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '237648226', 'username': 'Maisalmutawa'}]",,,,,world   onlin   examin   hku   insist   written   day   exam   amidst   pandem  ,0
2483,2483,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:35,530,,"Simple and freshness.
Far away from pollution (air, sound and corona).  pic.twitter.com/u8FU0dIgeo",[],[],8.97017E+17,8.97017E+17,QAHAR_YAMA,Abdul Qahar,6,23,https://twitter.com/QAHAR_YAMA/status/1249035861896945671,FALSE,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '897017143224655872', 'username': 'QAHAR_YAMA'}]",,,,,simpl   fresh   far   away   pollut   air   sound   corona      twitter      ufudigeo  ,-1
2484,2484,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:35,530,,"Very Touching...🙏
#COVID__19 #doctors #Coronafighters
#ThankYouDilSe
@sambitswaraj
@LatikaOgra pic.twitter.com/IZJxbUfkfl","['#covid__19', '#doctors', '#coronafighters', '#thankyoudilse']",[],51428107,51428107,AMIT274,amit 🇮🇳,6,23,https://twitter.com/AMIT274/status/1249035783811371010,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '51428107', 'username': 'AMIT274'}, {'user_id': '1368737382', 'username': 'sambitswaraj'}, {'user_id': '3274307634', 'username': 'LatikaOgra'}]",,,,,touch   covid   doctor   coronafight   thankyoudils      twitter      izjxbufkfl  ,-1
2485,2485,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:34,530,,"Keep calm and say Eyvallah bey 😂
#COVID__19
#ertugrul https://twitter.com/TRTErtugrul_EN/status/1248928784557969409 …","['#covid__19', '#ertugrul']",[],3318573835,3318573835,sirajmunir225,Siraj-E-Munir,6,23,https://twitter.com/sirajmunir225/status/1249035693197635585,FALSE,0,0,0,https://twitter.com/TRTErtugrul_EN/status/1248928784557969409,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3318573835', 'username': 'sirajmunir225'}]",,,,,keep   calm   say   eyvallah   bey   covid   ertugrul   http   twitter      trtertugrul   en   statu  ,0
2486,2486,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:34,530,,"Privilege pays, even in a pandemic. I’ve started to get refund for my cancelled holiday bookings and ticket. Because of the stronger $, the refunds, despite deductions, is higher than what I initially paid. Always a silver lining in capitalism 💁🏽‍♂️🌤",[],[],104624262,104624262,gulraizkhan,Gulraiz Khan,6,23,https://twitter.com/gulraizkhan/status/1249035670485688320,FALSE,19,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '104624262', 'username': 'gulraizkhan'}]",,,,,privileg   pay   even   pandem   start   get   refund   cancel   holiday   book   ticket   stronger   refund   despit   deduct   higher   initi   paid   alway   silver   line   capit  ,-1
2487,2487,1.24904E+18,1.24901E+18,1.58663E+12,11-04-2020 23:34,530,,What a editor #Covid_19india #coronavirusinindia #IndiaFightCorona #coronavirusUk #CoronavirusOutbreakindia #CoronaVirusItaly #CoronavirusNewYork pic.twitter.com/lJNwuzpCom,"['#covid_19india', '#coronavirusinindia', '#indiafightcorona', '#coronavirusuk', '#coronavirusoutbreakindia', '#coronavirusitaly', '#coronavirusnewyork']",[],9.81753E+17,9.81753E+17,Saurabhmoon8,Official Saurabh Mun,6,23,https://twitter.com/Saurabhmoon8/status/1249035661094477824,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '981753363288084481', 'username': 'Saurabhmoon8'}, {'user_id': '2198269460', 'username': 'Ramlal'}]",,,,,editor   covid   india   coronavirusinindia   indiafightcorona   coronavirusuk   coronavirusoutbreakindia   coronavirusitali   coronavirusnewyork      twitter      ljnwuzp  ,-1
2488,2488,1.24904E+18,1.24446E+18,1.58663E+12,11-04-2020 23:34,530,,(3/n)We should bring the huge force of volunteers to help our medical staff.  It is a invincible fact that our medical staff is not at all enough before worst case scenario. We have 2 to 3 months till we reach peak of pandemic this is the best time to start training. @ICMRDELHI,[],[],827348018,827348018,rejuvenatingbid,Shubham Wankhede,6,23,https://twitter.com/rejuvenatingbid/status/1249035638327799808,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '827348018', 'username': 'rejuvenatingbid'}, {'user_id': '2695241174', 'username': 'ICMRDELHI'}]",,,,,n   br   huge   forc   volunt   help   medic   staff   invinc   fact   medic   staff   enough   worst   case   scenario   month   till   reach   peak   pandem   best   time   start   train  ,1
2489,2489,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:34,530,,"If covid-19 started in Las vegas instead if wuhan, we would’nt have suffered at all 🤷🏻‍♀️ coz what happens in Vegas stays in Vegas 😆
#COVID__19 #coronaviruschina #COVID","['#covid__19', '#coronaviruschina', '#covid']",[],125304655,125304655,ayushi12345,Ayushi Dixit,6,23,https://twitter.com/ayushi12345/status/1249035490142998529,FALSE,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '125304655', 'username': 'ayushi12345'}]",,,,,covid   start   la   vega   instead   wuhan   would   nt   suffer   coz   happen   vega   stay   vega   covid   coronaviruschina   covid  ,1
2490,2490,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:33,530,,"Here are 25% people with below poverty line!! Would urge CM Sindh to remove the lockdown & let the graveyards filled with Pakistani's. Looks like Already PM is working with the planning of de-population. 
@MuradAliShahPPP
@ImranKhanPTI pic.twitter.com/EvdN5GghgJ",[],[],9.90443E+17,9.90443E+17,CHANDIOSAEED4,CHANDIO SAEED,6,23,https://twitter.com/CHANDIOSAEED4/status/1249035476771749888,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '990442528834015232', 'username': 'CHANDIOSAEED4'}, {'user_id': '952945221930831872', 'username': 'MuradAliShahPPP'}, {'user_id': '122453931', 'username': 'ImranKhanPTI'}]",,,,,peopl   poverti   line   would   urg   cm   sindh   remov   lockdown   let   graveyard   fill   pakistani   look   like   alreadi   pm   work   plan   de   popul      twitter      evdngghgj  ,-1
2491,2491,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:33,530,,"Good night 😴💤
#StayHome #lockdown #StayAtHome pic.twitter.com/pT8cMpZToM","['#stayhome', '#lockdown', '#stayathome']",[],1211192275,1211192275,rohitsolanki879,Rohit Solanki™,6,23,https://twitter.com/rohitsolanki879/status/1249035432333107201,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1211192275', 'username': 'rohitsolanki879'}]",,,,,good   night   stayhom   lockdown   stayathom      twitter      ptcmpztom  ,0
2492,2492,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:33,530,,Food distribution during country Lockdown by Mata Pita Unnati Foundation Dwarka sector-23B New Delhi  pic.twitter.com/LGkImnvyLK,[],[],1702197860,1702197860,RishiRa07424611,Rishi Raj Srivastava,6,23,https://twitter.com/RishiRa07424611/status/1249035360346050561,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1702197860', 'username': 'RishiRa07424611'}]",,,,,food   distribut   countri   lockdown   mata   pita   unnati   foundat   dwarka   sector   b   new   delhi      twitter      lgkimnvylk  ,1
2493,2493,1.24904E+18,1.24894E+18,1.58663E+12,11-04-2020 23:33,530,,"If he has visited any foreign country or had any scope of contact visited abroad? If latter, that person with associated be tested quickly.The relatives/family members/ neighbourers,who had scope of contact with the patient,be identified&tested quickly, keeping in quarantine.",[],[],1.17003E+18,1.17003E+18,PDE09942497,P. DE,6,23,https://twitter.com/PDE09942497/status/1249035319741046785,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1170029361929416705', 'username': 'PDE09942497'}, {'user_id': '762879376652242944', 'username': 'dckoderma'}, {'user_id': '951457762835337217', 'username': 'HemantSorenJMM'}, {'user_id': '2239220617', 'username': 'BannaGupta76'}, {'user_id': '3226041404', 'username': 'jharkhand181'}]",,,,,visit   foreign   countri   scope   contact   visit   abroad   latter   person   associ   test   quickli   rel   famili   member   neighbour   scope   contact   patient   identifi   test   quickli   keep   quarantin  ,-1
2494,2494,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:33,530,,Cooperation between Police & Animals during Lockdown #IndiaFightsCorona pic.twitter.com/pRmDgwuh7S,['#indiafightscorona'],[],15069976,15069976,philipbkk,Prem Mohanty,6,23,https://twitter.com/philipbkk/status/1249035256352477185,FALSE,3,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '15069976', 'username': 'philipbkk'}]",,,,,cooper   polic   anim   lockdown   indiafightscorona      twitter      prmdgwuh  ,-1
2495,2495,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:32,530,,"ઘૂઘરા Sandwich તો #Manekchowk ની જ 😍

Shoutout to all #StreetFood lovers from India, those who are missing outside foods during #Lockdown!

Kindly share your favourite #Jorrfood pictures in reply with the name of street food dishes with the location. 👍 pic.twitter.com/fRdFLCvYRx","['#manekchowk', '#streetfood', '#lockdown', '#jorrfood']",[],17285820,17285820,AmitHPanchal,Amit Panchal,6,23,https://twitter.com/AmitHPanchal/status/1249035218201088001,FALSE,278,37,21,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '17285820', 'username': 'AmitHPanchal'}]",,,,,sandwich   manekchowk   shoutout   streetfood   lover   india   miss   outsid   food   lockdown   kindli   share   favourit   jorrfood   tur   repli   name   street   food   dish   locat      twitter      frdflcvyrx  ,-1
2496,2496,1.24904E+18,1.24904E+18,1.58663E+12,11-04-2020 23:32,530,,"This is what the real india is.a small view of country India , I wanna ask from you why his daughter is cry.Why media and tv channels are not showing this hungry and poverty. Extend this lockdown as much as u can.virus will still be there.@PMOIndia @narendramodi @WHO @CMOfficeUP pic.twitter.com/zyERtwDTqQ",[],[],1.24678E+18,1.24678E+18,kush2abhishek,Abhishek Kushwaha,6,23,https://twitter.com/kush2abhishek/status/1249035204036931584,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1246776656431165440', 'username': 'kush2abhishek'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '14499829', 'username': 'WHO'}, {'user_id': '2587240482', 'username': 'CMOfficeUP'}]",,,,,real   india   small   view   countri   india   wan   na   ask   daughter   cri   medium   tv   channel   show   hungri   poverti   extend   lockdown   much   u   viru   still   pmoindia      twitter      zyertwdtqq  ,1
