,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tokens,predictions
1554,1554,1244549210457825282,1244549210457825282,1585558629000,2020-03-30 14:27:09,530,,happy share that completed day home quarantine without any symptoms since return from march not easy self isolate but learned some good hygiene routines ,['#coronavirus'],[],21642126,21642126,UjjwalAcharya,Ujjwal Acharya,1,14,https://twitter.com/UjjwalAcharya/status/1244549210457825282,False,21,2,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '21642126', 'username': 'UjjwalAcharya'}]",,,,,"['happy', 'share', 'completed', 'day', 'home', 'quarantine', 'without', 'symptoms', 'since', 'return', 'march', 'easy', 'self', 'isolate', 'learned', 'good', 'hygiene', 'routines']",1
1555,1555,1244547497005125632,1244547497005125632,1585558220000,2020-03-30 14:20:20,530,Baroda,according the latest update from the ministry health family welfare india people have died far the other hand least migrants died while trying get home during lockdown think twice – baroda,"['#coronaupdate', '#coronaindia', '#modimadedisaster']",[],1122612164651626497,1122612164651626497,nomadicgour,SUBHAM GOUR,1,14,https://twitter.com/nomadicgour/status/1244547497005125632,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1122612164651626497', 'username': 'nomadicgour'}]",,,,,"['according', 'latest', 'update', 'ministry', 'health', 'family', 'welfare', 'india', 'people', 'died', 'far', 'hand', 'least', 'migrants', 'died', 'trying', 'get', 'home', 'lockdown', 'think', 'twice', '–', 'baroda']",0
1556,1556,1244547093198278656,1244547093198278656,1585558124000,2020-03-30 14:18:44,530,,dear its been days internet not working area how supposed work from home please help ,[],[],579912599,579912599,imVinayPandya,Vinay Pandya,1,14,https://twitter.com/imVinayPandya/status/1244547093198278656,False,3,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '579912599', 'username': 'imVinayPandya'}, {'user_id': '803508338625388544', 'username': 'GTPL_Hathway'}]",,,,,"['dear', 'days', 'internet', 'working', 'area', 'supposed', 'work', 'home', 'please', 'help']",0
1557,1557,1244547068833615872,1244547068833615872,1585558118000,2020-03-30 14:18:38,530,,tips how stay productive when working from home pic twitter com 6fv6m466uo,"['#workfromhome', '#socialdistancing', '#lockdown', '#micetravel', '#travel', '#incredibleindia', '#stimulusworld']",[],281480048,281480048,mukeshStimulus,Mukesh Makhijani,1,14,https://twitter.com/mukeshStimulus/status/1244547068833615872,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '281480048', 'username': 'mukeshStimulus'}]",,,,,"['tips', 'stay', 'productive', 'working', 'home', 'pic', 'twitter', 'com', '6fv6m466uo']",1
1558,1558,1244547020985184257,1244547020985184257,1585558107000,2020-03-30 14:18:27,530,,nope haven’ not even  think they are home and saving their own life from  …,"['#sharadyadav', '#akhileshyadav', '#priyankavadra', '#tejendrayadav', '#corona', '#indiafightscorona']",[],2578351430,2578351430,CtBaroda,JAY MERCHANT,1,14,https://twitter.com/CtBaroda/status/1244547020985184257,False,2,0,0,https://twitter.com/Suhelseth/status/1244524911156006912,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2578351430', 'username': 'CtBaroda'}]",,,,,"['nope', 'haven’', 'even', 'think', 'home', 'saving', 'life', '…']",0
1559,1559,1244546991863914501,1244485681268703233,1585558100000,2020-03-30 14:18:20,530,,yoga breathing exercises keep fit art living sudarshan kriya also helps take out toxins from body please suggest people who already learnt can practice home quarantine ,[],[],2826432134,2826432134,sharvani67,durvasula sharvani,1,14,https://twitter.com/sharvani67/status/1244546991863914501,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2826432134', 'username': 'sharvani67'}, {'user_id': '207809313', 'username': 'BJP4India'}, {'user_id': '130104041', 'username': 'smritiirani'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1251083774', 'username': 'ChouhanShivraj'}, {'user_id': '627355202', 'username': 'vijayrupanibjp'}]",,,,,"['yoga', 'breathing', 'exercises', 'keep', 'fit', 'art', 'living', 'sudarshan', 'kriya', 'also', 'helps', 'take', 'toxins', 'body', 'please', 'suggest', 'people', 'already', 'learnt', 'practice', 'home', 'quarantine']",1
1560,1560,1244545611686281216,1244545611686281216,1585557771000,2020-03-30 14:12:51,530,,sir dhfl clearly denied that they have not received any confirmation from rbi defer home loan for month requested you haven sufficient money pay emi this pandemic period kindly look into this matter ,[],[],140758079,140758079,vpawanpandey,PAWAN PANDEY,1,14,https://twitter.com/vpawanpandey/status/1244545611686281216,False,1,2,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '140758079', 'username': 'vpawanpandey'}, {'user_id': '1243101102', 'username': 'DHFL_India'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '2597666894', 'username': 'CMOMaharashtra'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '478432912', 'username': 'RBI'}]",,,,,"['sir', 'dhfl', 'clearly', 'denied', 'received', 'confirmation', 'rbi', 'defer', 'home', 'loan', 'month', 'requested', 'sufficient', 'money', 'pay', 'emi', 'pandemic', 'period', 'kindly', 'look', 'matter']",0
1561,1561,1244544597801353220,1244544597801353220,1585557529000,2020-03-30 14:08:49,530,Siliguri,these bad times can beat corona from home home stay save – siliguri,['#stay'],[],941247339028611072,941247339028611072,biswajitroyelty,Biswajit Roy,1,14,https://twitter.com/biswajitroyelty/status/1244544597801353220,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '941247339028611072', 'username': 'biswajitroyelty'}]",,,,,"['bad', 'times', 'beat', 'corona', 'home', 'home', 'stay', 'save', '–', 'siliguri']",0
1562,1562,1244542622330318848,1244542622330318848,1585557058000,2020-03-30 14:00:58,530,,what about other medical paramedical staff pharmacist nurses etc they are not frontline should they also given leaves work from home why are they been posted airports hospitals quarantine centres …,[],[],634608739,634608739,Fight_For_India,Nitin,1,14,https://twitter.com/Fight_For_India/status/1244542622330318848,False,0,0,0,https://twitter.com/CMODelhi/status/1244514306118389761,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '634608739', 'username': 'Fight_For_India'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}]",,,,,"['medical', 'paramedical', 'staff', 'pharmacist', 'nurses', 'etc', 'frontline', 'also', 'given', 'leaves', 'work', 'home', 'posted', 'airports', 'hospitals', 'quarantine', 'centres', '…']",0
1563,1563,1244539312529649666,1244539312529649666,1585556269000,2020-03-30 13:47:49,530,,"anyone thinks that stuck his her home but she safe from this deadly pandemic ✌✊
",['#جومحدود_وہ_محفوظ'],[],855996699671703552,855996699671703552,saif5166,Saif Ullah Khan,1,13,https://twitter.com/saif5166/status/1244539312529649666,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '855996699671703552', 'username': 'saif5166'}]",,,,,"['anyone', 'thinks', 'stuck', 'home', 'safe', 'deadly', 'pandemic', '✌✊']",0
1564,1564,1244537921752821762,1244537921752821762,1585555937000,2020-03-30 13:42:17,530,,after watching and wife zoom meetings for several days due work from home five year old daughter has found new game meeting meeting with her dolls ,['#coronalockdownindia'],[],4804346834,4804346834,DeeptimanTY,Deeptiman Tiwary,1,13,https://twitter.com/DeeptimanTY/status/1244537921752821762,False,46,3,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4804346834', 'username': 'DeeptimanTY'}]",,,,,"['watching', 'wife', 'zoom', 'meetings', 'several', 'days', 'due', 'work', 'home', 'five', 'year', 'old', 'daughter', 'found', 'new', 'game', 'meeting', 'meeting', 'dolls']",1
1565,1565,1244537672246259713,1244537672246259713,1585555878000,2020-03-30 13:41:18,530,,mumma work from home edition surface pro pic twitter com 8n0mj6e0nb,[],[],2354305316,2354305316,ShivamVahia,Shivam Vahia,1,13,https://twitter.com/ShivamVahia/status/1244537672246259713,False,4,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2354305316', 'username': 'ShivamVahia'}]",,,,,"['mumma', 'work', 'home', 'edition', 'surface', 'pro', 'pic', 'twitter', 'com', '8n0mj6e0nb']",0
1566,1566,1244537638561837056,1244537638561837056,1585555870000,2020-03-30 13:41:10,530,,"day more come from and officers stayed for you you stay for 
together will defeat pic twitter com zazldmqwhy","['#lockdown', '#appeal', '#doctors', '#nursing', '#aiims', '#stayhome', '#staysafe', '#work', '#home', '#coronaindia']",[],95439035,95439035,DR_DHIRENDRA_NS,Ambassador of Peace 🇮🇳,1,13,https://twitter.com/DR_DHIRENDRA_NS/status/1244537638561837056,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '95439035', 'username': 'DR_DHIRENDRA_NS'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '1966507722', 'username': 'DDNewsHindi'}]",,,,,"['day', 'come', 'officers', 'stayed', 'stay', 'together', 'defeat', 'pic', 'twitter', 'com', 'zazldmqwhy']",1
1567,1567,1244537121320210433,1244537121320210433,1585555746000,2020-03-30 13:39:06,530,Raani Bagh Market,there are many bachelor who are working from home and don know how cook then there maggie shortage area maggie staple food for those who don know cooking – raani bagh market,['#corona'],[],1146454283451129856,1146454283451129856,dushyant068,दुष्यंत सिंह 🇮🇳,1,13,https://twitter.com/dushyant068/status/1244537121320210433,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1146454283451129856', 'username': 'dushyant068'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '942799489', 'username': 'NestleIndia'}, {'user_id': '3399678792', 'username': 'NestleIndiaCare'}]",,,,,"['many', 'bachelor', 'working', 'home', 'know', 'cook', 'maggie', 'shortage', 'area', 'maggie', 'staple', 'food', 'know', 'cooking', '–', 'raani', 'bagh', 'market']",1
1568,1568,1244536033254846464,1244536033254846464,1585555487000,2020-03-30 13:34:47,530,,tweets from indian authorities … total 1197 covid patients 102 recovered and returned home deaths now ,"['#coronavirus', '#coronavirus']",[],941635228832952320,941635228832952320,Amaresh03335514,प्रोफेसर डा अमरेश चंद्र पाण्डेय,1,13,https://twitter.com/Amaresh03335514/status/1244536033254846464,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '941635228832952320', 'username': 'Amaresh03335514'}]",,,,,"['tweets', 'indian', 'authorities', '…', 'total', '1197', 'covid', 'patients', '102', 'recovered', 'returned', 'home', 'deaths']",0
1569,1569,1244533536167563271,1244533536167563271,1585554891000,2020-03-30 13:24:51,530,,sir our company has sent every employee that can work from home but broadband companies are not sending any body for installation,[],[],64968121,64968121,Dipudadude,Dipesh Patangia,1,13,https://twitter.com/Dipudadude/status/1244533536167563271,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '64968121', 'username': 'Dipudadude'}, {'user_id': '1144169755672113155', 'username': 'OfficeofUT'}]",,,,,"['sir', 'company', 'sent', 'every', 'employee', 'work', 'home', 'broadband', 'companies', 'sending', 'body', 'installation']",0
1570,1570,1244533497445957633,1244533497445957633,1585554882000,2020-03-30 13:24:42,530,,wfh means work from home but shitttt they need hand signing official documents this means @ faculty architecture mueang chiang mai chiang mai ,['#wtf'],[],31121113,31121113,phuuuuwa,Phuwa' Kitika,1,13,https://twitter.com/phuuuuwa/status/1244533497445957633,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '31121113', 'username': 'phuuuuwa'}]",,,,,"['wfh', 'means', 'work', 'home', 'shitttt', 'need', 'hand', 'signing', 'official', 'documents', 'means', 'faculty', 'architecture', 'mueang', 'chiang', 'mai', 'chiang', 'mai']",0
1571,1571,1244532660690538497,1244532660690538497,1585554683000,2020-03-30 13:21:23,530,,work from home hasn’ lessened the doom mondays ,"['#thought', '#random']",[],14344878,14344878,sarmishtha,sarmishtha,1,13,https://twitter.com/sarmishtha/status/1244532660690538497,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '14344878', 'username': 'sarmishtha'}]",,,,,"['work', 'home', 'hasn’', 'lessened', 'doom', 'mondays']",0
1572,1572,1244532055058173952,1244532055058173952,1585554538000,2020-03-30 13:18:58,530,,india has ordered lakh personal protective equipment ppe from south korean firm the firm has the capacity produce lakh ppe coveralls per day with supplies expected commence days orders have been placed singpore for lakh ppe kits ,['#covid'],[],17670329,17670329,sidhant,Sidhant Sibal,1,13,https://twitter.com/sidhant/status/1244532055058173952,False,481,11,172,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '17670329', 'username': 'sidhant'}]",,,,,"['india', 'ordered', 'lakh', 'personal', 'protective', 'equipment', 'ppe', 'south', 'korean', 'firm', 'firm', 'capacity', 'produce', 'lakh', 'ppe', 'coveralls', 'per', 'day', 'supplies', 'expected', 'commence', 'days', 'orders', 'placed', 'singpore', 'lakh', 'ppe', 'kits']",1
1573,1573,1244530830166208519,1244530830166208519,1585554246000,2020-03-30 13:14:06,530,,need broadband connection urgent basis due work from home their any service provider near which can help out sir can you help out this ,"['#tatatelecom', '#airtel', '#jiofiber', '#vodafoneidea']",[],924599057477070848,924599057477070848,KapilCh25,Kapil Chaudhary,1,13,https://twitter.com/KapilCh25/status/1244530830166208519,False,2,5,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '924599057477070848', 'username': 'KapilCh25'}, {'user_id': '2222673457', 'username': 'rsprasad'}]",,,,,"['need', 'broadband', 'connection', 'urgent', 'basis', 'due', 'work', 'home', 'service', 'provider', 'near', 'help', 'sir', 'help']",0
1574,1574,1244529408075018242,1244529408075018242,1585553907000,2020-03-30 13:08:27,530,,ministry health points out rules follow during home isolation stay separate well ventilated room and toilet its own with exit from unless you need the health facility pic twitter com olspbkdkd4,"['#covid_19', '#كوفيد١٩', '#خليك_بالبيت', '#ابقى_بأمان_من_أجل_عمان', '#تثقيف_صحي']",[],897475308651196418,897475308651196418,TFMOman,TFM Oman,1,13,https://twitter.com/TFMOman/status/1244529408075018242,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '897475308651196418', 'username': 'TFMOman'}, {'user_id': '2748350244', 'username': 'OmaniMOH'}]",,,,,"['ministry', 'health', 'points', 'rules', 'follow', 'home', 'isolation', 'stay', 'separate', 'well', 'ventilated', 'room', 'toilet', 'exit', 'unless', 'need', 'health', 'facility', 'pic', 'twitter', 'com', 'olspbkdkd4']",1
